rcvTime,sendTime,sender_id,sender_alias,messageID,attacker,receiver_pos,receiver_pos_noise,receiver_spd,receiver_spd_noise,receiver_acl,receiver_acl_noise,receiver_hed,receiver_hed_noise,receiver_driversProfile,sender_pos,sender_pos_noise,sender_spd,sender_spd_noise,sender_acl,sender_acl_noise,sender_hed,sender_hed_noise,sender_driversProfile,sender_distance_to_road_edge,source_file
7502127067173,7502125683046,veh_2588,6101240566,5262,0,"214420.08486816566,451700.0923169144,0.0","4.286453115706412,4.07414581374274,0.0",0.3207212100016903,-4.0060106709649546e-06,-0.349474496740184,1.6913670419043755e-05,211.3586042089809,-16.30604754281656,CAUTIOUS,"214482.5766672764,451422.0448300809,0.0","1.0072566897206479,-4.678070366748388,0.0",13.817239737390713,0.0009641238266162588,0.9451435141032558,0.0001318891211425921,173.58255055712812,4.12492998979329,NORMAL,3.10627612431184,veh_2549.json
7503127195333,7503125683046,veh_2588,6101240566,5285,0,"214420.1863546848,451700.224217923,0.0","4.577942699807126,4.374641091282807,0.0",0.254022387394649,-3.172900210013374e-06,-0.0666947632429641,3.2262536162469366e-06,211.29279774643692,-16.415169106502635,CAUTIOUS,"214486.79553763062,451409.52526945,0.0","0.9646175898453028,-4.92546697287022,0.0",12.967435887826525,0.0009048271686076248,-0.8498631462221962,-0.00011859331601726808,164.7204674714887,4.4908202198322105,NORMAL,2.841714850917742,veh_2549.json
7504127419802,7504125683046,veh_2588,6101240566,5308,0,"214420.13659360807,451700.33083580533,0.0","4.551417210872471,4.501876466980086,0.0",0.031064548792199404,-3.8801585323933185e-07,-0.22294427850843423,1.0775209658590357e-05,210.92799991298597,-16.78526399302947,CAUTIOUS,"214491.42734389185,451397.0033160056,0.0","0.9673184538511878,-4.616249030061679,0.0",13.609468947394845,0.0009496262299233393,0.6420778586296354,8.959812263142908e-05,164.25710427340613,4.21153662950057,NORMAL,2.9276647644381697,veh_2549.json
7505126662695,7505125683046,veh_2588,6101240566,5331,0,"214419.77059998538,451700.04489163536,0.0","4.20057415339975,4.2293757562597944,0.0",0.02025537192508095,-2.53002400672081e-07,-0.010808517927983543,5.239256823429784e-07,210.91330074166837,-16.8034170642299,CAUTIOUS,"214496.2860703889,451383.72413074074,0.0","1.050504035389552,-4.873092494058199,0.0",13.862904761606123,0.0009673101893579172,0.25345349817071217,3.53679188691558e-05,163.91207212555142,4.106135121718781,NORMAL,2.903732129675829,veh_2549.json
7555432491732,7555430904436,veh_2556,4724169683,6350,0,"213962.69525457243,451904.37934983376,0.0","4.34726457876173,4.06481363597233,0.0",11.512590568604276,-0.000143799534393807,-0.6962002184358411,0.0,271.0187613332348,-5.324735810923139,CAUTIOUS,"213649.20413774968,451951.3210105695,0.0","-4.761852914232566,2.72329803077132,0.0",11.062816353856222,-0.0008275469435314875,0.16267094116192382,0.0,160.80763465007743,5.611045428895609,NORMAL,6.814836142415273,veh_2549.json
7556432575530,7556430904436,veh_2556,4724169683,6365,0,"213950.8987808102,451905.8737273891,0.0","4.397859091075953,4.242158371228703,0.0",11.936659639099636,-0.0001490964251793514,0.4240637736045745,0.0,271.239843317039,-5.10365382778278,CAUTIOUS,"213653.79262708576,451941.6620077187,0.0","-4.669199224325431,2.792654016157907,0.0",10.702787712877008,-0.0008006152299522284,-0.36000170926563513,0.0,161.01331326392577,5.816724043023371,NORMAL,6.928154752376706,veh_2549.json
7557432521660,7557430904436,veh_2556,4724169683,6380,0,"213938.55220234758,451906.91598408116,0.0","3.9732057433297383,4.25430028263515,0.0",11.996783154563449,-0.00014984740589696344,0.06012276448309528,0.0,267.895480377739,-5.073061307571515,CAUTIOUS,"213658.3440461282,451931.17641188466,0.0","-5.013153997152493,2.899961673336537,0.0",11.65392840029741,-0.0008717647043319232,0.9510695379460223,0.0,160.48559492341707,5.2890057025146735,NORMAL,6.661069915765994,veh_2549.json
7558432025045,7558430904436,veh_2556,4724169683,6395,0,"213927.54771499283,451906.8100291095,0.0","4.512330234502798,4.233224809749537,0.0",11.56000902323156,-0.0001443918208696715,-0.43676867574686185,0.0,264.2791682762661,-5.299546819557921,CAUTIOUS,"213663.1398132759,451920.7060456201,0.0","-5.013919229151263,2.8086198731696017,0.0",11.418626448617145,-0.0008541630914429277,-0.23528435006737602,0.0,160.61151246285186,5.414923241949476,NORMAL,6.622182550053236,veh_2549.json
7559432194253,7559430904436,veh_2556,4724169683,6409,0,"213915.83300156597,451906.4003368092,0.0","4.678487160582539,3.91089185038382,0.0",11.89774659065375,-0.0001486103766019653,0.33773334886645756,0.0,264.45516295362654,-5.123552142197487,CAUTIOUS,"213667.9530616775,451910.5814846315,0.0","-4.910783789816436,2.8760838300133513,0.0",11.212896357061044,-0.0008387735827497522,-0.20571470204740727,0.0,160.72405905039278,5.527469829490386,NORMAL,6.744227919540299,veh_2549.json
7560432037666,7560430904436,veh_2556,4724169683,6423,0,"213903.36933567288,451906.0336058428,0.0","4.241018743789796,4.060702662636898,0.0",12.057858849950788,-0.0001506102799435638,0.16011025939369716,0.0,261.4829504668256,-5.042172043874587,CAUTIOUS,"213672.35071997673,451900.7675099822,0.0","-5.011218092128596,2.795351752515212,0.0",10.70816062166306,-0.0008010171469781113,-0.5046979789622128,0.0,161.0101890645548,5.813599843350091,NORMAL,6.619308221142069,veh_2549.json
7561432718673,7561430904436,veh_2556,4724169683,6437,0,"213892.1351901254,451905.1729096814,0.0","4.64570508233185,4.214333824591678,0.0",11.723619105518122,-0.00014643541423176032,-0.334235569566955,0.0,258.6330765968381,-5.21354740157454,CAUTIOUS,"213677.3642860005,451890.53949655266,0.0","-4.7131108773474875,2.770930932006227,0.0",11.225622681285584,-0.0008397255673422421,0.5174233512021598,0.0,160.71702961311874,5.52044039193692,NORMAL,6.879795424745907,veh_2549.json
7562432280551,7562430904436,veh_2556,4724169683,6452,0,"213879.81599658224,451903.6252965391,0.0","4.4217030444368675,4.321529868063252,0.0",12.265535188968204,-0.00015320428870957414,0.5419093145756051,0.0,254.88766411148947,-4.938539184513512,CAUTIOUS,"213681.859350851,451880.98956735805,0.0","-4.675621235889301,2.866570344973257,0.0",10.611704904666048,-0.0007938018383946144,-0.613871852890588,0.0,161.0665316347456,5.869942413843211,NORMAL,6.9540632814243475,veh_2549.json
7563432752355,7563430904436,veh_2556,4724169683,6468,0,"213868.29519635954,451901.0681114706,0.0","4.330736094709173,4.367113043455243,0.0",11.763011974006584,-0.00014692745606303959,-0.5025169381289736,0.0,251.97847686241718,-5.193050397179021,CAUTIOUS,"213686.18215007853,451871.3267705959,0.0","-4.889617475531904,3.0207637365802094,0.0",10.800296675283667,-0.0008079093258874792,0.18857766313012547,0.0,160.95687482331465,5.76028560241227,NORMAL,6.824608281096409,veh_2549.json
7564432220554,7564430904436,veh_2556,4724169683,6484,0,"213857.04400044974,451897.63745211996,0.0","4.27948903926574,4.4856387569952,0.0",11.804128255223374,-0.0001474410244082236,0.041115767648443935,0.0,245.53655071641577,-5.1717426061540115,CAUTIOUS,"213690.166367356,451861.51378338604,0.0","-5.055726666743714,2.8725956596589333,0.0",10.504397225050628,-0.0007857747556485606,-0.29587731566279984,0.0,162.71421982743132,5.933265813375327,NORMAL,6.482287736929089,veh_2549.json
7565432461047,7565430904436,veh_2556,4724169683,6500,0,"213846.14559806586,451893.51923270227,0.0","4.497406055452531,4.258492753261703,0.0",11.818416432277232,-0.0001476194927718666,0.014287998585494677,0.0,245.543934825057,-5.164358497512779,CAUTIOUS,"213694.78886747482,451851.42271842156,0.0","-4.783664673174599,2.9225519803434845,0.0",11.020185901773356,-0.0008243579996687345,0.515750093478708,0.0,162.4159688454179,5.635014831099275,NORMAL,6.751998754846147,veh_2549.json
7566432458863,7566430904436,veh_2556,4724169683,6516,0,"213835.1264393532,451889.8342939869,0.0","4.3225525595377325,4.369413638835702,0.0",11.529222070558745,-0.0001440072723681851,-0.28919074949808277,0.0,245.39240587640887,-5.315887446160914,CAUTIOUS,"213698.12910791903,451843.2925765027,0.0","-4.867891039997386,2.7950427479058835,0.0",8.693065014244013,-0.0006502792012774705,-2.326946808730952,0.0,163.98292208898695,7.111366790720795,NORMAL,6.6163985720459095,veh_2549.json
7567432371458,7567430904436,veh_2556,4724169683,6532,0,"213823.87180685147,451885.25215270586,0.0","4.1510271863834785,4.421470315010794,0.0",12.055750046715172,-0.00015058393965716732,0.5265213994891376,0.0,242.07095009803658,-5.043235437584491,CAUTIOUS,"213702.62527826242,451837.3295352762,0.0","-4.907942737104096,2.9448974654178217,0.0",7.745894614215372,-0.0005794267217202886,-0.947099547549084,0.0,147.38706442479136,7.817809616086366,NORMAL,6.253481315299783,veh_2549.json
7568432187342,7568430904436,veh_2556,4724169683,6549,0,"213812.7580599385,451880.38356758107,0.0","4.203729320064247,4.266520334461463,0.0",12.162513271277668,-0.00015191747982790105,0.10676189102232492,0.0,242.12450623695514,-4.98967929879602,CAUTIOUS,"213708.73925872217,451835.38458189555,0.0","-4.816396615217936,2.887690167677394,0.0",6.496405101627081,-0.000485959453166096,-1.2493960453197364,0.0,110.43931390466176,8.858203861315175,NORMAL,3.1239583272015503,veh_2549.json
7569432357555,7569430904436,veh_2556,4724169683,6566,0,"213801.45322280563,451875.49789416866,0.0","4.240139632715915,4.1682688065717866,0.0",12.352903953011891,-0.00015429557980617403,0.1903883036342453,0.0,242.2186052842834,-4.895580251337659,CAUTIOUS,"213714.90503445975,451837.4079564787,0.0","-5.125478684729348,2.947849723568827,0.0",6.781111659978781,-0.0005072567462445221,0.28468526105862146,0.0,81.08853430036291,8.609579627559846,NORMAL,3.1090055015571325,veh_2549.json
7570432188219,7570430904436,veh_2556,4724169683,6583,0,"213790.28173637728,451873.22022984683,0.0","4.38673721519402,4.190418859362396,0.0",11.691309002979112,-0.00014603184062345065,-0.661586686293596,0.0,267.3004034236749,-5.230419458159155,CAUTIOUS,"213724.04231569343,451841.0626932172,0.0","-4.561622094258612,2.9328703635808195,0.0",9.328051886833647,-0.0006977789905526777,2.5467497046105576,0.0,73.50130942331346,6.673874147653066,NORMAL,5.508469711856309,veh_2549.json
7571432555482,7571430904436,veh_2556,4724169683,6600,0,"213779.4300675818,451869.18945811194,0.0","4.479217420280304,4.0281118882288665,0.0",11.602664310000025,-0.00014492461236770282,-0.08864358575083209,0.0,240.82758511710705,-5.276989875226305,CAUTIOUS,"213734.51886943093,451845.5697161283,0.0","-4.722566265964934,2.8866839156464463,0.0",11.57380353508102,-0.0008657710147339515,2.2455836562231912,0.0,72.15898610140555,5.331550825131852,NORMAL,5.4895396022851095,veh_2549.json
7572432149554,7572430904436,veh_2556,4724169683,6616,0,"213768.0214804318,451864.390532721,0.0","4.313601114420029,4.21031140604834,0.0",12.297011737565864,-0.00015359745070142594,0.6943387547275055,0.0,241.1815559920544,-4.9230190004140075,CAUTIOUS,"213744.327608823,451849.79273580585,0.0","-4.866231585651589,2.8497373242303228,0.0",10.828408881345542,-0.0008100122415886091,-0.7453388949623321,0.0,72.57155139264017,5.744116117111035,NORMAL,5.468790798989627,veh_2549.json
7573432615572,7573430904436,veh_2556,4724169683,6632,0,"213757.033837745,451859.6358817661,0.0","4.150113121097837,4.1488772720329985,0.0",11.798054225608084,-0.00014736515593760657,-0.4989512796630162,0.0,241.64443312492858,-5.174884852888496,CAUTIOUS,"213753.9498835307,451854.04859280743,0.0","-4.985274381059917,2.935980530989414,0.0",10.598741914323567,-0.0007928321501449176,-0.22964978693053162,0.0,72.7049912541463,5.877555978617155,NORMAL,5.344452701569013,veh_2549.json
7574432798219,7574430904436,veh_2556,4724169683,6648,0,"213746.69693227773,451855.24318355974,0.0","4.38594642093412,4.283441734487895,0.0",11.501275961613354,-0.00014365820779893568,-0.29677455704659117,0.0,241.48855410401512,-5.330763874546434,CAUTIOUS,"213764.63951837298,451858.42273208336,0.0","-4.520375746610932,2.829235819312587,0.0",11.16639990090077,-0.0008352954449097894,0.5676155232824378,0.0,71.6438531828356,5.553228516323744,NORMAL,5.587780244782251,veh_2549.json
7575432680306,7575430904436,veh_2556,4724169683,6663,0,"213735.70398909177,451850.30163123936,0.0","4.293397632911555,4.009454717773826,0.0",11.857707527194512,-0.00014811026338712452,0.35642711352556944,0.0,241.6752107465673,-5.144107231249796,CAUTIOUS,"213773.97354502656,451862.89148681756,0.0","-5.102173540159874,2.901960696574841,0.0",10.849222928490475,-0.0008115692231509541,-0.3171532461885356,0.0,71.82279827957767,5.732173613065813,NORMAL,5.285072746358122,veh_2549.json
7576432652965,7576430904436,veh_2556,4724169683,6678,0,"213727.18579478556,451846.912081531,0.0","4.1676005342916405,4.213542137634376,0.0",9.12944870676235,-0.00011403258593212229,-2.7282247427547066,0.0,240.06167399002277,-6.757643988407494,CAUTIOUS,"213784.57108611937,451867.4244810215,0.0","-4.972388313911554,2.8411278713120147,0.0",11.432711043064979,-0.0008552166805753103,0.5834444671170793,0.0,71.989105891261,5.40730248030203,NORMAL,3.162779406569961,veh_2549.json
7577432309658,7577430904436,veh_2556,4724169683,6693,0,"213722.5985296204,451845.1070952993,0.0","4.295620275732964,4.427648006912305,0.0",5.129398743609501,-6.40694330833469e-05,-4.0,0.0,236.73809777804374,-10.081220199773359,CAUTIOUS,"213795.13427424032,451871.951593665,0.0","-4.877472258416985,2.9167206283310527,0.0",11.34778726652173,-0.0008488640114663326,-0.08491742387414014,0.0,72.55755732437785,5.4534154124470655,NORMAL,2.2185517731023587,veh_2549.json
7578431960152,7578430904436,veh_2556,4724169683,6706,0,"213721.31289746554,451844.552687879,0.0","4.048201495986339,4.317692091908894,0.0",1.1293487804566535,-1.4106280235681723e-05,-4.0,0.0,231.78109531033564,-15.039413276381957,CAUTIOUS,"213806.01499873406,451876.4032365126,0.0","-4.624329591788251,2.880002476853001,0.0",11.496930876858043,-0.0008600206044118153,0.14913245374336803,0.0,72.47683263190213,5.372690719971349,NORMAL,2.3488033884303348,veh_2549.json
7579431861503,7579430904436,veh_2556,4724169683,6719,0,"213721.17315093812,451844.15700402734,0.0","4.085911508730624,3.9974272698110926,0.0",0.1928185062040804,-2.408425041205975e-06,-0.9365185763973787,0.0,230.31055007996014,-16.51594312721533,CAUTIOUS,"213816.4817578292,451880.87467287283,0.0","-4.800601322447933,2.8565532414110857,0.0",11.513643622325537,-0.0008612707907094119,0.01671149528119642,0.0,72.46786156042947,5.363719648498687,NORMAL,2.2998301699580947,veh_2549.json
7580432127993,7580430904436,veh_2556,4724169683,6732,0,"213721.38548854453,451844.3654674342,0.0","4.332554072121848,4.220470283485007,0.0",0.0372746507587127,-4.655839527939465e-07,-0.15554191260427927,0.0,230.05280658233923,-16.774843539034975,CAUTIOUS,"213826.47261242836,451885.1440669646,0.0","-4.7759418302412024,2.916910681670791,0.0",10.781441922914869,-0.0008064989081244534,-0.732146927528083,0.0,72.87529782162399,5.771155909693212,NORMAL,2.2519175080166955,veh_2549.json
7581431948953,7581430904436,veh_2556,4724169683,6745,0,"213721.28247417603,451844.2544134726,0.0","4.255216284156563,4.120328868562961,0.0",0.02789933749471654,-3.484803631076394e-07,-0.009375196160406479,0.0,230.03793839189913,-16.7905776582791,CAUTIOUS,"213836.7420275041,451888.68806469033,0.0","-4.759510584371634,2.865359633767184,0.0",10.828104374758544,-0.0008099894631676818,0.04665896128863167,0.0,76.45592055584089,5.744291018808984,NORMAL,2.5196311205187705,veh_2549.json
7581471254497,7581469412146,veh_2644,5310346031,6747,0,"213721.41197361008,451844.3080493168,0.0","4.384715718231255,4.173964712758264,0.0",0.02789933749471654,-3.484803631076394e-07,-0.009375196160406479,0.0,230.03793839189913,-16.7905776582791,CAUTIOUS,"213658.5574429064,452156.95632033737,0.0","-3.7856125746184293,1.354548918412027,0.0",13.932911075906285,-0.00262359750666441,0.22145131248980832,0.0,230.98259464856267,-4.963143449568635,NORMAL,1.978033685559069,veh_2549.json
7582432213342,7582430904436,veh_2556,4724169683,6758,0,"213721.2397378493,451844.20470586215,0.0","4.215823200678509,4.072042136482614,0.0",0.0036326594016135054,-4.537421247194015e-08,-0.0242663749869524,0.0,229.9972570189448,-16.831371779903815,CAUTIOUS,"213847.60822068912,451892.3261802,0.0","-4.728811149030172,2.7114080596359207,0.0",11.440505317725382,-0.0008557997263363148,0.6123551327036694,0.0,76.11471937434933,5.403089837317424,NORMAL,2.6757489869850697,veh_2549.json
7582471086115,7582469412146,veh_2644,5310346031,6760,0,"213721.5233869161,451844.2119857243,0.0","4.499472267466003,4.079321998613346,0.0",0.0036326594016135054,-4.537421247194015e-08,-0.0242663749869524,0.0,229.9972570189448,-16.831371779903815,CAUTIOUS,"213646.14433379934,452149.0937236408,0.0","-4.011878881101081,1.3376362492347063,0.0",14.079768173401385,-0.002651251018031431,0.14682944398373365,0.0,231.3648836759126,-4.890802280596156,NORMAL,6.661595017074502,veh_2549.json
7583432087220,7583430904436,veh_2556,4724169683,6771,0,"213721.34376377525,451844.45560713933,0.0","4.321504709543571,4.323647036413799,0.0",0.0017989025629484554,-2.246943026692344e-08,-0.001833733933882845,0.0,229.99422614392066,-16.83445848866396,CAUTIOUS,"213858.25951515447,451896.11381889385,0.0","-4.8224788250619195,2.894016389999909,0.0",11.302016436638933,-0.0008454401536397427,-0.13847852151375228,0.0,77.86675078011183,5.478431482552685,NORMAL,2.6197418170413895,veh_2549.json
7583470717877,7583469412146,veh_2644,5310346031,6773,0,"213721.47288654183,451844.2922237207,0.0","4.450627476127802,4.160263617748039,0.0",0.0017989025629484554,-2.246943026692344e-08,-0.001833733933882845,0.0,229.99422614392066,-16.83445848866396,CAUTIOUS,"213635.39197210077,452141.8515893578,0.0","-3.952154673679613,1.3366237198164583,0.0",13.959146766865922,-0.002628537744422843,-0.12059869326185435,0.0,231.23865811708214,-4.950141811297841,NORMAL,6.692408591704204,veh_2549.json
7584432406255,7584430904436,veh_2556,4724169683,6784,0,"213721.29469244642,451844.5012370035,0.0","4.273035195827059,4.369532672002736,0.0",0.0006539127499734283,-8.167783647019568e-09,-0.0011449755113284072,0.0,229.99231882504984,-16.836386103287026,CAUTIOUS,"213869.5592898936,451898.6161457178,0.0","-4.705298128301776,2.8485766324149453,0.0",11.429815148371837,-0.0008550000550151537,0.1277891518315286,0.0,82.57406871584703,5.408868487743455,NORMAL,2.974893613695624,veh_2549.json
7584470832298,7584469412146,veh_2644,5310346031,6786,0,"213721.23100928476,451844.4430271851,0.0","4.209352034179414,4.311322853611826,0.0",0.0006539127499734283,-8.167783647019568e-09,-0.0011449755113284072,0.0,229.99231882504984,-16.836386103287026,CAUTIOUS,"213623.8439471339,452134.31980945024,0.0","-4.083270055634289,1.3398453864611093,0.0",14.208553191023475,-0.0026755015173911545,0.2493594603845839,0.0,232.39922640060598,-4.828231631963248,NORMAL,4.670492283444906,veh_2549.json
7585432812101,7585430904436,veh_2556,4724169683,6797,0,"213721.3291221853,451844.2338065807,0.0","4.3078360277476255,4.102259963750513,0.0",0.00040321761686648735,-5.036442946449848e-09,-0.00025069200176624037,0.0,229.99190926004383,-16.836808183311085,CAUTIOUS,"213880.64318374,451900.3801644993,0.0","-4.803654356863069,2.8581277351152004,0.0",11.298866816121468,-0.000845204548278744,-0.1309385367436331,0.0,89.32897830739024,5.480157123219072,NORMAL,3.441221515727279,veh_2549.json
7585470932860,7585469412146,veh_2644,5310346031,6799,0,"213721.39669711475,451844.4961636031,0.0","4.375410957203413,4.364616986110925,0.0",0.00040321761686648735,-5.036442946449848e-09,-0.00025069200176624037,0.0,229.99190926004383,-16.836808183311085,CAUTIOUS,"213612.63822570496,452126.8431029772,0.0","-4.077552860006183,1.3697185946792878,0.0",13.656488294806358,-0.002571546494831267,-0.5519609411945563,0.0,229.65623182628963,-5.102223234111236,NORMAL,6.531371594820817,veh_2549.json
7586432293683,7586430904436,veh_2556,4724169683,6810,0,"213721.15397901007,451844.33543422364,0.0","4.1326928525260085,4.203887606670185,0.0",0.0,0.0,-0.0004032125804235409,0.0,229.9912303650696,-16.83748707828531,CAUTIOUS,"213891.930182099,451901.5532715137,0.0","-4.822196766761561,2.9356511184275895,0.0",11.32725880675608,-0.00084732839308721,0.028389866789803264,0.0,90.71019488048314,5.4646210938725455,NORMAL,3.4847304948716245,veh_2549.json
7586470960893,7586469412146,veh_2644,5310346031,6812,0,"213721.48023386288,451844.32055778813,0.0","4.458947705332805,4.189011171142018,0.0",0.0,0.0,-0.0004032125804235409,0.0,229.9912303650696,-16.83748707828531,CAUTIOUS,"213600.27485143518,452118.8200374137,0.0","-3.9749482712968183,1.407316091749199,0.0",14.796529573439587,-0.0027862187510319103,1.139826606377028,0.0,233.5481620848774,-4.552578211442446,NORMAL,6.708462505561162,veh_2549.json
7587432158027,7587430904436,veh_2556,4724169683,6823,0,"213721.27061562214,451844.4963630931,0.0","4.249329464607664,4.364816476106261,0.0",0.0,0.0,0.0,0.0,229.9912303650696,-16.83748707828531,CAUTIOUS,"213902.4267152547,451902.0878811134,0.0","-4.790253455895186,2.82990239290644,0.0",10.470366966949328,-0.0007832291438276684,-0.8568277405574918,0.0,92.45176280908225,5.953489748896453,NORMAL,3.6851522768381155,veh_2549.json
7587471017851,7587469412146,veh_2644,5310346031,6825,0,"213721.24212007213,451844.4964936896,0.0","4.220833914594827,4.364947072637277,0.0",0.0,0.0,0.0,0.0,229.9912303650696,-16.83748707828531,CAUTIOUS,"213590.1093020787,452111.6365393684,0.0","-3.724684422346655,1.2949308868363123,0.0",12.57864004540455,-0.002368585321514516,-2.21747189460552,0.0,227.98724605898838,-5.68278200149464,NORMAL,5.551416243283821,veh_2549.json
7588432328177,7588430904436,veh_2556,4724169683,6836,0,"213721.4446241717,451844.53315785114,0.0","4.423338014174683,4.4016112341980165,0.0",0.0,0.0,0.0,0.0,229.9912303650696,-16.83748707828531,CAUTIOUS,"213914.1177834722,451902.161051328,0.0","-4.772714702718901,2.8147091298159017,0.0",11.658548491647593,-0.0008721103073288106,1.1880926435347643,0.0,94.86158512133869,5.286562880658809,NORMAL,3.950172907206034,veh_2549.json
7588470953969,7588469412146,veh_2644,5310346031,6838,0,"213721.31810442824,451844.3432320167,0.0","4.296818270684122,4.211685399738054,0.0",0.0,0.0,0.0,0.0,229.9912303650696,-16.83748707828531,CAUTIOUS,"213580.40276137833,452102.7501263109,0.0","-3.942804637168628,1.3323669034881598,0.0",13.12353953534182,-0.0024711910824635197,0.5447968841763213,0.0,214.61496251033162,-5.38146807532144,NORMAL,4.847330349807482,veh_2549.json
7589432142009,7589430904436,veh_2556,4724169683,6849,0,"213721.20341021798,451844.3565984641,0.0","4.182124060442509,4.225051847112531,0.0",0.0,0.0,0.0,0.0,229.9912303650696,-16.83748707828531,CAUTIOUS,"213925.48129707773,451902.2632834744,0.0","-4.951894467114168,2.831324535146901,0.0",11.527820186867936,-0.0008623312596078847,-0.1307185257319361,0.0,94.93114393272384,5.356121692041491,NORMAL,3.9314965128102584,veh_2549.json
7589470760847,7589469412146,veh_2644,5310346031,6851,0,"213721.18275721488,451844.3575471879,0.0","4.161471057336177,4.226000570917239,0.0",0.0,0.0,0.0,0.0,229.9912303650696,-16.83748707828531,CAUTIOUS,"213577.33651955868,452090.7587160307,0.0","-3.8314367766294155,1.3901123048855792,0.0",13.172210561165336,-0.0024803559426498367,0.04866186096333003,0.0,172.6857254027641,-5.355344462925232,NORMAL,0.43748358583382485,veh_2549.json
7590432462388,7590430904436,veh_2556,4724169683,6862,0,"213721.4006762698,451844.5636311897,0.0","4.379390112269599,4.432084572734883,0.0",0.0,0.0,0.0,0.0,229.9912303650696,-16.83748707828531,CAUTIOUS,"213936.6037813767,451901.77927381475,0.0","-4.9290901551438235,2.8142854355158238,0.0",11.11381201198526,-0.0008313616413140323,-0.4139772052643824,0.0,101.45872834333501,5.582506498368195,NORMAL,4.497273848326017,veh_2549.json
7590470675364,7590469412146,veh_2644,5310346031,6864,0,"213721.55872188392,451844.43721424363,0.0","4.537435726389008,4.305667626661024,0.0",0.0,0.0,0.0,0.0,229.9912303650696,-16.83748707828531,CAUTIOUS,"213582.80526222129,452079.6536808741,0.0","-3.94829692940523,1.3232800401877207,0.0",12.475328493671404,-0.0023491315312718086,-0.6967508430825546,0.0,141.98178063534328,-5.7417848508115945,NORMAL,0.9675726427965454,veh_2549.json
7591432630982,7591430904436,veh_2556,4724169683,6875,0,"213721.58272838377,451844.39154556865,0.0","4.561442226219171,4.259998951692127,0.0",0.0,0.0,0.0,0.0,229.9912303650696,-16.83748707828531,CAUTIOUS,"213947.74698250258,451900.4386721744,0.0","-4.727063816145197,2.6925868344335973,0.0",10.994373686064236,-0.00082242713328462,-0.11942939141299469,0.0,102.00640976661687,5.649577750457993,NORMAL,4.647917267707,veh_2549.json
7591470958407,7591469412146,veh_2644,5310346031,6877,0,"213721.32498248803,451844.2659123561,0.0","4.303696330494858,4.134365739128605,0.0",0.0,0.0,0.0,0.0,229.9912303650696,-16.83748707828531,CAUTIOUS,"213590.3786816815,452067.4794393229,0.0","-4.0884928136154866,1.361889713247428,0.0",14.45460812367192,-0.002721834197208395,1.9789069273345792,0.0,143.01266338337376,-4.710902102499014,NORMAL,0.8694584618291454,veh_2549.json
7592432096530,7592430904436,veh_2556,4724169683,6888,0,"213721.36403178322,451844.3075470056,0.0","4.342745625690232,4.176000388616675,0.0",0.0,0.0,0.0,0.0,229.9912303650696,-16.83748707828531,CAUTIOUS,"213958.29508328874,451899.4119818694,0.0","-4.575943590400676,2.8241735380656623,0.0",10.447533442629249,-0.0007815210965578245,-0.5467993373982605,0.0,102.32393019211385,5.96709817665382,NORMAL,4.502873875223947,veh_2549.json
7592471132124,7592469412146,veh_2644,5310346031,6890,0,"213721.40229164044,451844.32312322466,0.0","4.381005482897256,4.19157660772213,0.0",0.0,0.0,0.0,0.0,229.9912303650696,-16.83748707828531,CAUTIOUS,"213598.0674405082,452055.5076312686,0.0","-3.6958428245933534,1.405578179503606,0.0",14.07203263675147,-0.002649794399630423,-0.3825034471228719,0.0,145.66964719200584,-4.89458632933997,NORMAL,1.0378169395026653,veh_2549.json
7593432277788,7593430904436,veh_2556,4724169683,6901,0,"213721.1415389192,451844.256466578,0.0","4.1202527616765945,4.124919961060901,0.0",0.0,0.0,0.0,0.0,229.9912303650696,-16.83748707828531,CAUTIOUS,"213968.8069240939,451898.3193120312,0.0","-4.993822620199858,2.949130598672538,0.0",10.982863037097525,-0.0008215660865058538,0.5352895494783283,0.0,102.01291605371074,5.65608403821383,NORMAL,4.427412358972038,veh_2549.json
7593470895660,7593469412146,veh_2644,5310346031,6903,0,"213721.10328968518,451844.32647441234,0.0","4.082003527639077,4.19492779536036,0.0",0.0,0.0,0.0,0.0,229.9912303650696,-16.83748707828531,CAUTIOUS,"213604.70240249278,452043.25276973686,0.0","-3.8126236782358522,1.4271568616252386,0.0",14.020071644021922,-0.0026400100315076003,-0.05195120836142486,0.0,146.27019818721476,-4.920080461974647,NORMAL,0.9458920304717333,veh_2549.json
7594432592594,7594430904436,veh_2556,4724169683,6914,0,"213721.36518561406,451844.1896463897,0.0","4.343899456508226,4.058099772729551,0.0",0.0,0.0,0.0,0.0,229.9912303650696,-16.83748707828531,CAUTIOUS,"213979.23229156455,451896.42824016255,0.0","-4.843836921905808,2.851239377838627,0.0",10.425178058368548,-0.0007798488162524819,-0.5576432614587237,0.0,107.66811053214681,5.98045177561851,NORMAL,4.97292657032289,veh_2549.json
7594471211765,7594469412146,veh_2644,5310346031,6916,0,"213721.26406509345,451844.1083640386,0.0","4.242778935918365,3.9768174215951277,0.0",0.0,0.0,0.0,0.0,229.9912303650696,-16.83748707828531,CAUTIOUS,"213611.26519562743,452029.99615070655,0.0","-3.842386820391881,1.3949369069919166,0.0",14.862447230805916,-0.0027986311895080718,0.8422169656259939,0.0,152.21962243150426,-4.5226729870359765,NORMAL,0.5589162932548302,veh_2549.json
