sender,receiver,scenario,attack_type,sendTime,rcvTime,pos_x,pos_y,speed,acceleration,heading,is_attack,attack_label,speed_kmh,risk_level,message_type
veh_3087,veh_3071,InTAS_urban_2,randomPositionOffset,9421057725513,9421058916875,213428.3707394588,450751.8383979278,15.699442036370144,0.012079527322201855,312.19551242801253,1,Ataque,56.51799133093252,Alto,Mensaje anómalo
veh_3128,veh_3071,InTAS_urban_2,randomPositionOffset,9421065902411,9421067356279,213553.07320042653,451059.1003851013,9.73123745552752,0.12950788750313258,249.6417022142303,0,Normal,35.032454839899074,Bajo,Mensaje normal
veh_3062,veh_3071,InTAS_urban_2,randomPositionOffset,9421135841520,9421137244123,213184.95778834325,450991.6768140564,13.743374620108717,-0.2781360757304352,315.31773374030996,0,Normal,49.476148632391386,Bajo,Mensaje normal
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9421213553879,9421215304970,213399.08129587115,450762.98594581865,13.4009160267218,-0.7039088822202757,125.40192403064583,0,Normal,48.24329769619848,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9421233925660,9421235345842,213382.59219680104,450774.4244819649,13.753892038907255,1.0629738301243705,133.80492713216276,0,Normal,49.51401134006612,Bajo,Mensaje normal
veh_3120,veh_3071,InTAS_urban_2,randomPositionOffset,9421364952120,9421366657167,213367.62750510522,450795.4380636623,16.618921609625982,-0.34369931912722507,318.4884763204237,0,Normal,59.82811779465354,Bajo,Mensaje normal
veh_3105,veh_3071,InTAS_urban_2,randomPositionOffset,9421464951217,9421466015150,213206.9907287066,450971.87011049804,12.835409992176144,-0.7329286081949249,314.15391542893553,0,Normal,46.20747597183412,Bajo,Mensaje normal
veh_3087,veh_3071,InTAS_urban_2,randomPositionOffset,9422057725513,9422059240359,213319.29007110884,450783.329986713,15.118626180034758,-0.5808425174327567,311.94902522303045,1,Ataque,54.42705424812513,Alto,Mensaje anómalo
veh_3128,veh_3071,InTAS_urban_2,randomPositionOffset,9422065902411,9422067727818,213548.09711415617,451053.1256164276,7.817336028330692,-1.9139681378560578,219.22795239104974,0,Normal,28.14240970199049,Bajo,Mensaje normal
veh_3062,veh_3071,InTAS_urban_2,randomPositionOffset,9422135841520,9422136860483,213175.7472334376,451002.40895685524,14.074802037358126,0.3314277874073017,317.0940725030655,0,Normal,50.669287334489255,Bajo,Mensaje normal
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9422213553879,9422215363742,213411.66906813634,450756.92452341557,14.019799658354902,0.6188135513104491,120.01422168915742,0,Normal,50.471278770077646,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9422233925660,9422235136238,213393.52675341544,450767.18765550165,13.096199443025462,-0.6578261461682402,124.7192842231996,0,Normal,47.14631799489167,Bajo,Mensaje normal
veh_3120,veh_3071,InTAS_urban_2,randomPositionOffset,9422364952120,9422366613924,213356.07287034427,450806.9070085349,16.20736533699001,-0.41158126624882385,320.23662023479864,0,Normal,58.34651521316403,Bajo,Mensaje normal
veh_3105,veh_3071,InTAS_urban_2,randomPositionOffset,9422464951217,9422466846965,213198.1683434433,450982.08634466503,13.531141392113613,0.6957340737106286,314.38401452838696,0,Normal,48.71210901160901,Bajo,Mensaje normal
veh_3087,veh_3071,InTAS_urban_2,randomPositionOffset,9423057725513,9423058904457,213299.3714475194,450782.06409402355,14.46502018033151,-0.6536360020749274,311.6539759381259,1,Ataque,52.07407264919344,Alto,Mensaje anómalo
veh_3128,veh_3071,InTAS_urban_2,randomPositionOffset,9423065902411,9423067361416,213542.7910749292,451050.5606583781,6.360068082037506,-1.4573187406047365,254.225438208396,0,Normal,22.896245095335022,Bajo,Mensaje normal
veh_3062,veh_3071,InTAS_urban_2,randomPositionOffset,9423135841520,9423137192152,213166.67811924624,451014.0253037814,14.826518852993697,0.7517176551977176,323.6684334078398,0,Normal,53.375467870777314,Bajo,Mensaje normal
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9423213553879,9423214927120,213424.1382132287,450750.38192515617,13.994609916566574,-0.025186889385803823,120.34083511872244,0,Normal,50.38059569963967,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9423233925660,9423235725065,213406.24958796124,450760.55160072027,14.397137506436158,1.3012022303666662,117.1046721562988,0,Normal,51.82969502317017,Bajo,Mensaje normal
veh_3120,veh_3071,InTAS_urban_2,randomPositionOffset,9423364952120,9423366847696,213345.6129049302,450817.7746948849,15.07022053849449,-1.1372138567476586,320.7086896847969,0,Normal,54.25279393858017,Bajo,Mensaje normal
veh_3105,veh_3071,InTAS_urban_2,randomPositionOffset,9423464951217,9423466545533,213189.61464569322,450991.6360306286,12.861679998187922,-0.6694639667402953,315.38302033857013,0,Normal,46.30204799347652,Bajo,Mensaje normal
veh_3087,veh_3071,InTAS_urban_2,randomPositionOffset,9424057725513,9424059577868,213383.295415829,450861.1265081981,14.501892354784193,0.036873866990209336,311.6711389313861,1,Ataque,52.206812477223096,Alto,Mensaje anómalo
veh_3128,veh_3071,InTAS_urban_2,randomPositionOffset,9424065902411,9424067411098,213536.8171778415,451054.619128998,7.202543953214834,0.8425052363891155,309.733437636058,0,Normal,25.929158231573403,Bajo,Mensaje normal
veh_3062,veh_3071,InTAS_urban_2,randomPositionOffset,9424135841520,9424137152665,213158.44493406307,451026.1302374638,14.583740728234824,-0.24277839590795303,323.6186751723193,0,Normal,52.50146662164537,Bajo,Mensaje normal
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9424213553879,9424215134794,213436.38259388375,450744.57319743035,13.60623880864495,-0.3883271300699569,118.6573721379562,0,Normal,48.98245971112182,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9424233925660,9424235440390,213419.19202185897,450754.1006182211,14.392051899092673,-0.005086640020941502,117.47455870471775,0,Normal,51.811386836733625,Bajo,Mensaje normal
veh_3120,veh_3071,InTAS_urban_2,randomPositionOffset,9424364952120,9424366333707,213336.1839814773,450827.6982433236,13.66163641873554,-1.4086696623894372,321.37301544900816,0,Normal,49.181891107447946,Bajo,Mensaje normal
veh_3105,veh_3071,InTAS_urban_2,randomPositionOffset,9424464951217,9424466866207,213181.09269079182,451001.000125107,12.457956575767193,-0.40372497397475016,315.7113886283193,0,Normal,44.848643672761895,Bajo,Mensaje normal
veh_3087,veh_3071,InTAS_urban_2,randomPositionOffset,9425057725513,9425058730246,213303.58824603423,450783.81624050403,15.079464928825907,0.5775990862632163,311.9318850602374,1,Ataque,54.286073743773265,Alto,Mensaje anómalo
veh_3128,veh_3071,InTAS_urban_2,randomPositionOffset,9425065902411,9425067526571,213528.8258083344,451059.4836072531,9.336227802883831,2.133758221031168,302.5256788171563,0,Normal,33.610420090381794,Bajo,Mensaje normal
veh_3062,veh_3071,InTAS_urban_2,randomPositionOffset,9425135841520,9425136893861,213150.15768195305,451038.27497017663,14.675839646259497,0.09209902088623423,323.6376935195319,0,Normal,52.83302272653419,Bajo,Mensaje normal
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9425213553879,9425214687456,213448.56011530003,450739.10124201013,13.306323801374884,-0.2998810458928336,118.75231541539142,0,Normal,47.902765684949586,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9425233925660,9425234898512,213432.1231800687,450747.75969744293,14.419604214984492,0.0275579106327406,116.42334904325298,0,Normal,51.910575173944174,Bajo,Mensaje normal
veh_3120,veh_3071,InTAS_urban_2,randomPositionOffset,9425364952120,9425366474776,213326.13511306807,450838.23401853285,14.560380850623789,0.8987990122017422,320.938411794119,0,Normal,52.41737106224564,Bajo,Mensaje normal
veh_3105,veh_3071,InTAS_urban_2,randomPositionOffset,9425464951217,9425466428419,213173.68552166235,451010.8187633334,12.520488659444114,0.06253232399467379,322.163641918631,0,Normal,45.07375917399881,Bajo,Mensaje normal
veh_3087,veh_3071,InTAS_urban_2,randomPositionOffset,9426057725513,9426058771527,213377.213624846,450925.2016197066,15.115639930740306,0.03617666244972639,311.9477205596894,1,Ataque,54.4163037506651,Alto,Mensaje anómalo
veh_3128,veh_3071,InTAS_urban_2,randomPositionOffset,9426065902411,9426067188860,213518.34190097146,451064.99534920003,11.787258543957135,2.4511161738308136,298.1233424954948,0,Normal,42.434130758245686,Bajo,Mensaje normal
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9426213553879,9426214836435,213460.70094218364,450733.46945904684,13.38299233819495,0.07665985513012785,118.72142668642553,0,Normal,48.17877241750182,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9426233925660,9426235655104,213444.17879545785,450742.15637340426,13.347663770925745,-1.0721581110269565,115.7331800938309,0,Normal,48.051589575332684,Bajo,Mensaje normal
veh_3120,veh_3071,InTAS_urban_2,randomPositionOffset,9426364952120,9426366288327,213315.76659550774,450849.04731737234,14.977765452750448,0.4174099496911321,320.7494831424974,0,Normal,53.919955629901615,Bajo,Mensaje normal
veh_3105,veh_3071,InTAS_urban_2,randomPositionOffset,9426464951217,9426466729294,213166.73023088515,451021.71439674735,13.138197809811965,0.6177115242928277,322.37528786596476,0,Normal,47.29751211532307,Bajo,Mensaje normal
veh_3087,veh_3071,InTAS_urban_2,randomPositionOffset,9427057725513,9427059405675,213265.42947316822,450799.462053859,15.59748191759383,0.4818641047691923,312.1532719930421,1,Ataque,56.15093490333779,Alto,Mensaje anómalo
veh_3128,veh_3071,InTAS_urban_2,randomPositionOffset,9427065902411,9427067796974,213506.5538065013,451070.9713139264,13.089697892931094,1.3024847466032945,297.9313213623545,0,Normal,47.12291241455194,Bajo,Mensaje normal
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9427213553879,9427214630689,213473.43500115705,450727.55007140175,14.073222280312573,0.6901517827762298,119.55654131991469,0,Normal,50.66360020912526,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9427233925660,9427235597960,213455.71451645586,450736.8575545247,12.62860281067566,-0.7192069719245584,115.80966305306042,0,Normal,45.46297011843238,Bajo,Mensaje normal
veh_3120,veh_3071,InTAS_urban_2,randomPositionOffset,9427364952120,9427366221890,213305.47674131146,450859.7948445351,14.833765550184129,-0.14400864761056908,320.81377544689263,0,Normal,53.40155598066286,Bajo,Mensaje normal
veh_3087,veh_3071,InTAS_urban_2,randomPositionOffset,9428057725513,9428059417741,213341.35195540494,450855.358876591,15.595253755688121,-0.0022282641846693707,312.15234408392996,1,Ataque,56.14291352047724,Alto,Mensaje anómalo
veh_3128,veh_3071,InTAS_urban_2,randomPositionOffset,9428065902411,9428066876854,213493.17168222656,451077.650796378,14.933232217246603,1.8435985822696228,297.6989223150182,0,Normal,53.75963598208777,Bajo,Mensaje normal
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9428213553879,9428215423002,213486.02541493723,450721.3737962553,13.932177654965205,-0.14102865392342245,119.63725710091154,0,Normal,50.15583955787474,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9428233925660,9428235083926,213469.01782921504,450730.55452823656,14.764351696151778,2.136182568137622,116.22994115384171,0,Normal,53.1516661061464,Bajo,Mensaje normal
veh_3120,veh_3071,InTAS_urban_2,randomPositionOffset,9428364952120,9428366878030,213294.18967266093,450871.51142894325,16.24371360841093,1.4100336836886083,320.2223983710923,0,Normal,58.477368990279345,Bajo,Mensaje normal
veh_3087,veh_3071,InTAS_urban_2,randomPositionOffset,9429057725513,9429059178887,213347.4249793687,450946.3045193696,14.84861503858548,-0.7466729899402704,312.35277524251387,1,Ataque,53.45501413890773,Alto,Mensaje anómalo
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9429213553879,9429215055800,213498.30425755144,450715.599043516,13.669585073136854,-0.2625628467183567,119.73833715225093,0,Normal,49.21050626329268,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9429233925660,9429235507519,213481.77069519172,450724.4663424994,14.042057355578446,-0.7224410088142186,116.7946629521869,0,Normal,50.551406480082406,Bajo,Mensaje normal
veh_3120,veh_3071,InTAS_urban_2,randomPositionOffset,9429364952120,9429366052892,213283.26917126257,450883.2601675954,16.18580868832274,-0.057908436625904613,320.2450790842759,0,Normal,58.26891127796187,Bajo,Mensaje normal
veh_3087,veh_3071,InTAS_urban_2,randomPositionOffset,9430057725513,9430059401115,213330.28957906042,450878.7260623433,14.93321817531454,0.08460702025331557,312.3905833743075,1,Ataque,53.759585431132344,Alto,Mensaje anómalo
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9430213553879,9430215091517,213510.35306688302,450709.56143491645,13.421544975334825,-0.2480120105668906,119.92930026305982,0,Normal,48.317561911205374,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9430233925660,9430235769738,213494.40512784576,450718.32503323694,13.967435975239447,-0.07463653286889205,116.80183114599349,0,Normal,50.28276951086201,Bajo,Mensaje normal
veh_3120,veh_3071,InTAS_urban_2,randomPositionOffset,9430364952120,9430366429729,213273.36729107014,450893.69995892217,14.346007852588155,-1.8399125659471096,321.56186095478034,0,Normal,51.645628269317356,Bajo,Mensaje normal
veh_3087,veh_3071,InTAS_urban_2,randomPositionOffset,9431057725513,9431059096858,213322.6995698397,450863.30146422546,15.092371442437086,0.15916057270951534,312.46084598038226,1,Ataque,54.33253719277351,Alto,Mensaje anómalo
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9431213553879,9431214928034,213522.27685237073,450703.62060687004,13.310733376135703,-0.11079905126243794,120.86840696080108,0,Normal,47.91864015408853,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9431233925660,9431234940732,213506.25101843156,450712.6857905871,13.168533979261406,-0.7990642200795044,116.88202233713243,0,Normal,47.406722325341065,Bajo,Mensaje normal
veh_3120,veh_3071,InTAS_urban_2,randomPositionOffset,9431364952120,9431366898092,213263.81776883028,450904.018253846,14.111546866636433,-0.23447522465369453,321.6738760579251,0,Normal,50.80156871989116,Bajo,Mensaje normal
veh_3087,veh_3071,InTAS_urban_2,randomPositionOffset,9432057725513,9432059487846,213226.73676852882,450877.7438429983,14.7422172692758,-0.35017024623230064,312.30477098558043,1,Ataque,53.07198216939288,Alto,Mensaje anómalo
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9432213553879,9432215114557,213534.49518947743,450697.3257338073,13.732141992410817,0.4213608973659575,120.70158978101097,0,Normal,49.43571117267894,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9432233925660,9432235508354,213518.21967895492,450706.6108892967,13.289331231446686,0.12082178113350395,117.85705621459208,0,Normal,47.84159243320807,Bajo,Mensaje normal
veh_3120,veh_3071,InTAS_urban_2,randomPositionOffset,9432364952120,9432366609091,213252.8363321751,450915.3267636639,15.46071517584505,1.3492502435457414,321.063799240437,0,Normal,55.65857463304218,Bajo,Mensaje normal
veh_3087,veh_3071,InTAS_urban_2,randomPositionOffset,9433057725513,9433059576100,213177.3072568211,450889.73104516603,14.492711382906448,-0.24951733939815313,312.19017591233006,1,Ataque,52.173760978463214,Alto,Mensaje anómalo
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9433213553879,9433214603028,213546.45226910108,450691.0512188038,13.670616309939025,-0.061518715508281474,122.83397569724487,0,Normal,49.21421871578049,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9433233925660,9433235790774,213530.90983236313,450700.1976936261,14.311507649641316,1.022383980138164,117.75679428485977,0,Normal,51.521427538708735,Bajo,Mensaje normal
veh_3120,veh_3071,InTAS_urban_2,randomPositionOffset,9433364952120,9433366874618,213243.34325361403,450925.58187195624,14.276372033432821,-1.1844150669969071,321.5948561168347,0,Normal,51.394939320358155,Bajo,Mensaje normal
veh_3087,veh_3071,InTAS_urban_2,randomPositionOffset,9434057725513,9434059156685,213190.58936170774,450992.18531663006,14.466012583824416,-0.026700024632736685,312.17774326184997,1,Ataque,52.077645301767895,Alto,Mensaje anómalo
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9434213553879,9434214702769,213558.14428444972,450684.22927158326,13.555334196600572,-0.1152690591756258,125.48706908011413,0,Normal,48.79920310776206,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9434233925660,9434234903556,213542.19015549804,450693.9757672106,12.957222660190268,-1.3545599889711948,120.0003673925025,0,Normal,46.64600157668497,Bajo,Mensaje normal
veh_3120,veh_3071,InTAS_urban_2,randomPositionOffset,9434364952120,9434366307822,213233.95726041152,450935.94519734755,14.073094568250164,-0.20328981012453617,321.6924988677709,0,Normal,50.66314044570059,Bajo,Mensaje normal
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9435213553879,9435214964564,213569.56689896126,450676.81485456636,13.515634492129527,-0.03969520900864154,126.99861383821411,0,Normal,48.6562841716663,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9435233925660,9435235601924,213553.85324163272,450687.567377366,13.208683509489115,0.2515119106437105,120.61248642977986,0,Normal,47.55126063416081,Bajo,Mensaje normal
veh_3120,veh_3071,InTAS_urban_2,randomPositionOffset,9435364952120,9435366286786,213223.02620839365,450947.1382866438,15.378706504611976,1.3056912255415387,321.0985794595722,0,Normal,55.363343416603115,Bajo,Mensaje normal
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9436213553879,9436214986883,213581.53363105675,450668.81930760364,14.242883063370817,0.727166220033542,126.72080530608298,0,Normal,51.274379028134945,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9436233925660,9436235430964,213564.6022339893,450680.5890515688,12.939881259524597,-0.2688568326338441,124.1059485516708,0,Normal,46.58357253428855,Bajo,Mensaje normal
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9437213553879,9437215386414,213592.45959670402,450661.6802482587,13.238819844483041,-1.0039495221106343,129.33630603928407,0,Normal,47.65975144013895,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9437233925660,9437235785257,213576.3584886541,450672.89297270426,13.967664553528142,1.027991994472698,124.00157954121318,0,Normal,50.28359239270131,Bajo,Mensaje normal
veh_3099,veh_3071,InTAS_urban_2,randomPositionOffset,9438107663376,9438108657231,213710.56488706265,450617.70028064324,13.220958415364205,-0.021483539533800666,303.9514208822276,1,Ataque,47.59545029531114,Alto,Mensaje anómalo
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9438213553879,9438215076978,213604.0982561934,450653.38905318145,14.194932599930896,0.9560044884216037,128.96503344539786,0,Normal,51.101757359751225,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9438233925660,9438235564527,213588.2201366974,450665.01281169045,14.251093705957878,0.2834867052207084,125.5275034717798,0,Normal,51.30393734144836,Bajo,Mensaje normal
veh_3099,veh_3071,InTAS_urban_2,randomPositionOffset,9439107663376,9439109431342,213696.53950677603,450493.3551478896,13.334049135165875,0.11310393582098044,307.52512080902613,1,Ataque,48.002576886597154,Alto,Mensaje anómalo
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9439213553879,9439214868184,213615.60690884892,450645.00593177724,14.113083528776563,-0.08183980283792991,128.99544587606545,0,Normal,50.80710070359563,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9439233925660,9439235762226,213600.44738913994,450656.3861270625,14.942090781349133,0.6911373884462151,126.13858751589797,0,Normal,53.79152681285688,Bajo,Mensaje normal
veh_3099,veh_3071,InTAS_urban_2,randomPositionOffset,9440107663376,9440108643854,213792.67010043372,450600.30422154506,13.218217425541921,-0.1158452459610988,307.53078624912763,1,Ataque,47.585582731950915,Alto,Mensaje anómalo
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9440213553879,9440214518226,213626.3840550456,450637.59231680003,13.209079508866093,-0.9039016535039988,129.34843349110565,0,Normal,47.55268623191794,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9440233925660,9440234959887,213611.4103732587,450648.7396322072,13.176333958284362,-1.7661153755724222,126.30750505102162,0,Normal,47.434802249823704,Bajo,Mensaje normal
veh_3099,veh_3071,InTAS_urban_2,randomPositionOffset,9441107663376,9441108688485,213664.90329726765,450534.7391126155,12.872055035775746,-0.3462028430309143,306.0265916892471,1,Ataque,46.33939812879269,Alto,Mensaje anómalo
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9441213553879,9441215295630,213637.33826393224,450629.8230368951,13.354115170687189,0.1450192384654656,129.47174040291804,0,Normal,48.07481461447388,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9441233925660,9441235576240,213621.7384905916,450641.2946172738,12.887527025727458,-0.2888655773535955,126.33808421565976,0,Normal,46.39509729261885,Bajo,Mensaje normal
veh_3099,veh_3071,InTAS_urban_2,randomPositionOffset,9442107663376,9442108677815,213660.47946090842,450622.8627588573,13.756284702634224,0.8843329997966052,305.91041736843067,1,Ataque,49.52262492948321,Alto,Mensaje anómalo
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9442213553879,9442215079793,213648.09670170504,450622.26512572455,13.287620404231228,-0.06648723680991786,129.4985940424437,0,Normal,47.835433455232426,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9442233925660,9442235786172,213632.96055462566,450633.31872102385,13.7002773371142,0.8129153475108755,126.43634462181774,0,Normal,49.32099841361112,Bajo,Mensaje normal
veh_3104,veh_3071,InTAS_urban_2,randomPositionOffset,9443042321185,9443043588702,213862.39770534798,450770.7639014712,13.411721963224723,-0.6456614498747513,304.31109887441824,0,Normal,48.28219906760901,Bajo,Mensaje normal
veh_3099,veh_3071,InTAS_urban_2,randomPositionOffset,9443107663376,9443109311735,213651.91728500772,450560.73740630475,13.776802704135457,0.02052039927803051,305.6636815033348,1,Ataque,49.59648973488765,Alto,Mensaje anómalo
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9443213553879,9443214990394,213658.78800223122,450614.3938696733,13.095241161136288,-0.19235745870973808,129.57729871896524,0,Normal,47.14286818009064,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9443233925660,9443235536617,213644.16713548673,450625.4683256389,13.726748419943842,0.02647645801664744,126.43372663131113,0,Normal,49.416294311797834,Bajo,Mensaje normal
veh_3104,veh_3071,InTAS_urban_2,randomPositionOffset,9444042321185,9444043433943,213852.04087287022,450779.9238035688,13.925699487040154,0.5139847947517406,310.20741322366126,0,Normal,50.132518153344556,Bajo,Mensaje normal
veh_3099,veh_3071,InTAS_urban_2,randomPositionOffset,9444107663376,9444108657791,213640.02718125412,450658.58231602417,13.474722616447659,-0.3021153894020241,305.67794928037995,1,Ataque,48.50900141921157,Alto,Mensaje anómalo
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9444213553879,9444214693989,213669.86971540432,450606.52837198175,13.534972741315343,0.4396817864384488,129.17660316947467,0,Normal,48.725901868735235,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9444233925660,9444235274954,213654.12635635902,450618.2828407077,12.293572149457036,-1.4334672895778695,126.5859284845429,0,Normal,44.25685973804533,Bajo,Mensaje normal
veh_3104,veh_3071,InTAS_urban_2,randomPositionOffset,9445042321185,9445043619908,213842.4845373995,450790.3617242813,14.051649587191493,0.1259518818929788,312.6027822579798,0,Normal,50.585938513889374,Bajo,Mensaje normal
veh_3099,veh_3071,InTAS_urban_2,randomPositionOffset,9445107663376,9445109393646,213642.82861385396,450568.7632345108,12.563772361672585,-0.9110567103372897,305.7236798132868,1,Ataque,45.22958050202131,Alto,Mensaje anómalo
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9445213553879,9445214651502,213681.00239399757,450598.93282757845,13.612808930631832,0.07782737540546947,129.12123111324607,0,Normal,49.006112150274596,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9445233925660,9445234906927,213665.3053686175,450610.3849357589,13.655802591147356,1.3625070546046736,126.34663683050155,0,Normal,49.16088932813049,Bajo,Mensaje normal
veh_3104,veh_3071,InTAS_urban_2,randomPositionOffset,9446042321185,9446044173885,213833.51926090434,450800.2635321512,13.359212799432223,-0.6924465832533304,312.7587309784027,0,Normal,48.093166077956006,Bajo,Mensaje normal
veh_3099,veh_3071,InTAS_urban_2,randomPositionOffset,9446107663376,9446109601537,213624.57957199877,450665.6009508002,13.61829419604587,1.054645068012178,305.67111437831704,1,Ataque,49.025859105765136,Alto,Mensaje anómalo
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9446213553879,9446214671079,213692.6766592775,450590.84141388786,14.333752248379946,0.7208616805262853,128.8484091571367,0,Normal,51.601508094167805,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9446233925660,9446235585390,213676.67433445624,450602.40462872724,13.84393586573509,0.18817147670961987,126.17450076615316,0,Normal,49.83816911664633,Bajo,Mensaje normal
veh_3104,veh_3071,InTAS_urban_2,randomPositionOffset,9447042321185,9447044057620,213824.69930503142,450810.1174119101,13.291748758212384,-0.06746499559376495,312.70601240783196,0,Normal,47.85029552956458,Bajo,Mensaje normal
veh_3099,veh_3071,InTAS_urban_2,randomPositionOffset,9447107663376,9447108960109,213597.92295125613,450644.9169299514,12.966089011458315,-0.6522814026568078,305.9506875671938,1,Ataque,46.67792044124994,Alto,Mensaje anómalo
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9447213553879,9447214742679,213703.98770231474,450582.54092742625,13.809280149616754,-0.5244127092882991,129.0449217954904,0,Normal,49.713408538620314,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9447233925660,9447235091050,213687.82880835637,450594.4960751382,13.699359720871705,-0.14460550232564273,126.18871656504157,0,Normal,49.31769499513814,Bajo,Mensaje normal
veh_3104,veh_3071,InTAS_urban_2,randomPositionOffset,9448042321185,9448043451963,213815.3555754726,450820.24329686793,14.191132944300476,0.8993969091447074,312.17946147824864,0,Normal,51.08807859948171,Bajo,Mensaje normal
veh_3099,veh_3071,InTAS_urban_2,randomPositionOffset,9448107663376,9448109232658,213618.6994039316,450672.0967035962,13.708853023926615,0.7428508134325966,305.91457234942527,1,Ataque,49.35187088613581,Alto,Mensaje anómalo
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9448213553879,9448215047538,213715.64190881606,450574.28412798466,14.291394918915875,0.4820601762272414,129.03010882839473,0,Normal,51.44902170809715,Bajo,Mensaje normal
veh_3068,veh_3071,InTAS_urban_2,randomPositionOffset,9448233925660,9448235702179,213699.85360678867,450586.0716860335,14.764611368450412,1.0654679563277547,126.08864004218658,0,Normal,53.152600926421485,Bajo,Mensaje normal
veh_3104,veh_3071,InTAS_urban_2,randomPositionOffset,9449042321185,9449043634452,213805.63087595536,450830.4200983734,13.99701266933445,-0.19412302107084578,311.6620713439561,0,Normal,50.389245609604025,Bajo,Mensaje normal
veh_3099,veh_3071,InTAS_urban_2,randomPositionOffset,9449107663376,9449109224927,213608.61970523171,450588.09152485745,13.378988030649053,-0.3299035419942804,305.9302806214313,1,Ataque,48.16435691033659,Alto,Mensaje anómalo
veh_3058,veh_3071,InTAS_urban_2,randomPositionOffset,9449213553879,9449215081193,213726.34538494717,450566.64128627867,13.077522433677052,-1.2137350303586558,129.62944143593776,0,Normal,47.079080761237385,Bajo,Mensaje normal
